Vardas              Pavarde             ND1       ND2       ND3       ND4       ND5       Egz.
Vardas9164          Pavarde9164         3         10        6         9         0         3
Vardas9165          Pavarde9165         8         2         2         8         3         2
Vardas9166          Pavarde9166         10        7         10        8         10        6
Vardas9167          Pavarde9167         1         9         6         8         8         6
Vardas9168          Pavarde9168         9         0         10        10        5         7
Vardas9169          Pavarde9169         4         1         0         5         10        5
Vardas9170          Pavarde9170         6         3         0         0         2         9
Vardas9171          Pavarde9171         8         4         4         3         4         10
Vardas9172          Pavarde9172         2         1         9         5         10        4
Vardas9173          Pavarde9173         8         4         3         1         3         8
Vardas9174          Pavarde9174         9         1         5         0         2         10
Vardas9175          Pavarde9175         0         7         10        7         8         10
Vardas9176          Pavarde9176         10        6         3         2         5         2
Vardas9177          Pavarde9177         6         1         2         0         3         8
Vardas9178          Pavarde9178         4         3         8         1         2         5
Vardas9179          Pavarde9179         7         5         0         1         7         1
Vardas9180          Pavarde9180         10        5         0         6         5         0
Vardas9181          Pavarde9181         3         10        3         1         9         0
Vardas9182          Pavarde9182         2         9         3         7         1         6
Vardas9183          Pavarde9183         0         4         5         8         3         10
Vardas9184          Pavarde9184         3         2         4         9         4         7
Vardas9185          Pavarde9185         10        7         5         8         1         10
Vardas9186          Pavarde9186         9         7         4         8         2         3
Vardas9187          Pavarde9187         0         7         4         4         9         3
Vardas9188          Pavarde9188         6         10        4         10        4         9
Vardas9189          Pavarde9189         0         4         6         2         3         6
Vardas9190          Pavarde9190         10        5         10        4         9         0
Vardas9191          Pavarde9191         10        0         4         9         0         8
Vardas9192          Pavarde9192         0         2         8         10        0         3
Vardas9193          Pavarde9193         2         5         6         3         3         9
Vardas9194          Pavarde9194         8         7         3         10        8         6
Vardas9195          Pavarde9195         10        10        6         4         9         0
Vardas9196          Pavarde9196         1         0         1         7         7         3
Vardas9197          Pavarde9197         2         0         9         8         3         1
Vardas9198          Pavarde9198         10        1         6         6         10        0
Vardas9199          Pavarde9199         7         5         5         4         4         0
Vardas9200          Pavarde9200         4         2         4         6         4         8
Vardas9201          Pavarde9201         5         4         2         4         9         2
Vardas9202          Pavarde9202         0         0         0         8         3         4
Vardas9203          Pavarde9203         9         10        3         0         7         2
Vardas9204          Pavarde9204         6         5         10        8         10        6
Vardas9205          Pavarde9205         0         5         0         3         1         7
Vardas9206          Pavarde9206         9         7         2         3         1         1
Vardas9207          Pavarde9207         7         0         5         4         1         7
Vardas9208          Pavarde9208         9         8         2         10        8         3
Vardas9209          Pavarde9209         6         7         4         6         3         2
Vardas9210          Pavarde9210         10        4         3         0         6         0
Vardas9211          Pavarde9211         4         7         4         10        0         1
Vardas9212          Pavarde9212         10        5         2         5         8         3
Vardas9213          Pavarde9213         3         7         6         4         4         1
Vardas9214          Pavarde9214         7         10        2         1         6         6
Vardas9215          Pavarde9215         0         9         4         0         2         7
Vardas9216          Pavarde9216         0         1         9         4         8         2
Vardas9217          Pavarde9217         5         8         4         7         0         8
Vardas9218          Pavarde9218         7         2         2         6         0         5
Vardas9219          Pavarde9219         4         0         2         6         5         10
Vardas9220          Pavarde9220         1         9         4         7         5         7
Vardas9221          Pavarde9221         1         10        9         10        1         4
Vardas9222          Pavarde9222         3         7         3         6         2         5
Vardas9223          Pavarde9223         3         8         10        8         4         5
Vardas9224          Pavarde9224         6         4         0         7         3         2
Vardas9225          Pavarde9225         8         10        2         3         7         7
Vardas9226          Pavarde9226         8         9         5         5         0         1
Vardas9227          Pavarde9227         6         10        1         9         6         1
Vardas9228          Pavarde9228         7         1         4         8         5         8
Vardas9229          Pavarde9229         1         3         1         5         10        10
Vardas9230          Pavarde9230         7         0         10        3         9         6
Vardas9231          Pavarde9231         4         6         3         8         7         1
Vardas9232          Pavarde9232         4         10        0         8         4         10
Vardas9233          Pavarde9233         5         2         0         7         5         7
Vardas9234          Pavarde9234         8         1         7         8         2         9
Vardas9235          Pavarde9235         2         10        1         10        4         5
Vardas9236          Pavarde9236         9         1         1         2         0         5
Vardas9237          Pavarde9237         2         7         8         6         6         6
Vardas9238          Pavarde9238         10        1         4         8         6         1
Vardas9239          Pavarde9239         0         3         0         3         8         0
Vardas9240          Pavarde9240         2         10        6         1         6         5
Vardas9241          Pavarde9241         6         2         3         0         2         4
Vardas9242          Pavarde9242         2         2         2         2         8         1
Vardas9243          Pavarde9243         10        2         2         9         1         6
Vardas9244          Pavarde9244         5         9         2         1         7         7
Vardas9245          Pavarde9245         1         0         5         0         10        9
Vardas9246          Pavarde9246         3         3         4         10        3         8
Vardas9247          Pavarde9247         5         0         7         5         8         0
Vardas9248          Pavarde9248         5         2         9         2         5         1
Vardas9249          Pavarde9249         7         8         7         8         3         10
Vardas9250          Pavarde9250         10        5         5         0         2         8
Vardas9251          Pavarde9251         4         6         6         8         8         2
Vardas9252          Pavarde9252         4         5         1         0         7         0
Vardas9253          Pavarde9253         3         3         6         8         7         10
Vardas9254          Pavarde9254         5         7         8         10        5         2
Vardas9255          Pavarde9255         3         0         0         4         6         4
Vardas9256          Pavarde9256         5         8         6         10        9         3
Vardas9257          Pavarde9257         0         4         5         7         6         0
Vardas9258          Pavarde9258         1         4         2         1         6         1
Vardas9259          Pavarde9259         9         0         3         1         5         0
Vardas9260          Pavarde9260         2         8         7         8         9         4
Vardas9261          Pavarde9261         9         2         10        5         9         2
Vardas9262          Pavarde9262         6         4         6         9         0         9
Vardas9263          Pavarde9263         3         1         2         3         10        7
Vardas9264          Pavarde9264         7         10        9         1         7         6
Vardas9265          Pavarde9265         10        4         10        3         1         3
Vardas9266          Pavarde9266         7         9         4         8         9         7
Vardas9267          Pavarde9267         4         9         3         4         10        8
Vardas9268          Pavarde9268         9         4         6         1         8         1
Vardas9269          Pavarde9269         2         5         0         0         1         1
Vardas9270          Pavarde9270         7         5         2         1         3         3
Vardas9271          Pavarde9271         2         5         8         3         2         4
Vardas9272          Pavarde9272         7         2         3         6         0         7
Vardas9273          Pavarde9273         2         7         0         9         6         0
Vardas9274          Pavarde9274         4         4         3         7         2         6
Vardas9275          Pavarde9275         7         10        2         1         0         2
Vardas9276          Pavarde9276         8         9         2         8         9         10
Vardas9277          Pavarde9277         0         8         7         5         2         3
Vardas9278          Pavarde9278         3         9         2         0         2         9
Vardas9279          Pavarde9279         3         7         3         6         1         9
Vardas9280          Pavarde9280         2         8         9         10        5         1
Vardas9281          Pavarde9281         9         4         4         0         1         6
Vardas9282          Pavarde9282         0         7         0         3         3         1
Vardas9283          Pavarde9283         2         0         3         5         6         6
Vardas9284          Pavarde9284         0         1         6         10        2         8
Vardas9285          Pavarde9285         5         6         9         8         4         1
Vardas9286          Pavarde9286         1         3         4         10        7         3
Vardas9287          Pavarde9287         1         8         4         1         1         2
Vardas9288          Pavarde9288         2         7         10        1         0         2
Vardas9289          Pavarde9289         6         0         2         10        10        2
Vardas9290          Pavarde9290         3         4         5         9         8         5
Vardas9291          Pavarde9291         8         7         4         3         1         5
Vardas9292          Pavarde9292         6         6         8         4         7         8
Vardas9293          Pavarde9293         7         2         5         9         9         9
Vardas9294          Pavarde9294         8         1         8         1         5         0
Vardas9295          Pavarde9295         6         2         1         2         4         10
Vardas9296          Pavarde9296         10        1         9         8         9         6
Vardas9297          Pavarde9297         9         7         9         9         9         3
Vardas9298          Pavarde9298         4         9         0         4         7         0
Vardas9299          Pavarde9299         7         1         8         7         10        2
Vardas9300          Pavarde9300         4         6         2         7         3         7
Vardas9301          Pavarde9301         9         9         5         0         8         3
Vardas9302          Pavarde9302         0         6         7         0         9         5
Vardas9303          Pavarde9303         5         9         2         1         8         6
Vardas9304          Pavarde9304         2         9         2         8         7         4
Vardas9305          Pavarde9305         1         2         3         8         3         3
Vardas9306          Pavarde9306         9         6         10        4         7         3
Vardas9307          Pavarde9307         4         4         2         0         9         10
Vardas9308          Pavarde9308         8         2         5         7         7         1
Vardas9309          Pavarde9309         5         4         7         9         9         0
Vardas9310          Pavarde9310         3         0         9         5         8         9
Vardas9311          Pavarde9311         6         0         10        8         6         1
Vardas9312          Pavarde9312         10        9         6         4         1         6
Vardas9313          Pavarde9313         3         2         3         4         6         9
Vardas9314          Pavarde9314         3         5         5         5         1         8
Vardas9315          Pavarde9315         0         4         3         8         6         2
Vardas9316          Pavarde9316         1         5         5         9         4         0
Vardas9317          Pavarde9317         6         9         9         3         10        3
Vardas9318          Pavarde9318         9         10        3         7         1         3
Vardas9319          Pavarde9319         7         8         6         10        4         1
Vardas9320          Pavarde9320         8         10        4         5         9         8
Vardas9321          Pavarde9321         1         4         2         7         0         6
Vardas9322          Pavarde9322         3         3         6         6         2         5
Vardas9323          Pavarde9323         2         5         2         9         9         8
Vardas9324          Pavarde9324         10        1         4         10        1         10
Vardas9325          Pavarde9325         1         10        4         6         3         5
Vardas9326          Pavarde9326         9         2         0         10        7         1
Vardas9327          Pavarde9327         5         7         9         4         1         8
Vardas9328          Pavarde9328         6         8         2         5         1         0
Vardas9329          Pavarde9329         9         8         1         9         4         0
Vardas9330          Pavarde9330         6         1         3         1         2         5
Vardas9331          Pavarde9331         7         5         9         10        5         1
Vardas9332          Pavarde9332         3         7         4         9         8         10
Vardas9333          Pavarde9333         6         4         8         5         10        7
Vardas9334          Pavarde9334         3         4         7         5         8         10
Vardas9335          Pavarde9335         4         9         4         3         1         0
Vardas9336          Pavarde9336         2         4         8         4         1         2
Vardas9337          Pavarde9337         1         9         0         2         7         3
Vardas9338          Pavarde9338         2         0         2         7         8         1
Vardas9339          Pavarde9339         7         0         10        1         3         10
Vardas9340          Pavarde9340         4         6         8         7         4         6
Vardas9341          Pavarde9341         5         4         7         5         10        1
Vardas9342          Pavarde9342         9         7         1         10        0         6
Vardas9343          Pavarde9343         7         10        9         4         2         4
Vardas9344          Pavarde9344         5         3         4         4         2         6
Vardas9345          Pavarde9345         10        7         5         8         7         0
Vardas9346          Pavarde9346         4         7         5         3         7         7
Vardas9347          Pavarde9347         10        5         9         7         8         0
Vardas9348          Pavarde9348         1         1         4         4         2         0
Vardas9349          Pavarde9349         2         5         2         0         8         6
Vardas9350          Pavarde9350         6         0         0         9         2         1
Vardas9351          Pavarde9351         0         0         7         2         8         5
Vardas9352          Pavarde9352         2         6         7         0         8         3
Vardas9353          Pavarde9353         5         2         3         0         9         7
Vardas9354          Pavarde9354         4         8         2         5         5         9
Vardas9355          Pavarde9355         9         5         3         0         8         2
Vardas9356          Pavarde9356         10        9         3         2         6         5
Vardas9357          Pavarde9357         7         2         2         1         9         1
Vardas9358          Pavarde9358         5         2         3         6         9         9
Vardas9359          Pavarde9359         0         2         2         7         9         4
Vardas9360          Pavarde9360         3         9         1         5         7         9
Vardas9361          Pavarde9361         8         6         3         10        0         9
Vardas9362          Pavarde9362         0         4         3         7         8         2
Vardas9363          Pavarde9363         3         4         6         7         2         4
Vardas9364          Pavarde9364         10        5         5         8         9         5
Vardas9365          Pavarde9365         5         8         2         6         9         8
Vardas9366          Pavarde9366         2         8         10        8         2         9
Vardas9367          Pavarde9367         7         5         9         8         2         9
Vardas9368          Pavarde9368         6         6         1         5         3         8
Vardas9369          Pavarde9369         7         9         1         3         2         1
Vardas9370          Pavarde9370         7         10        4         8         8         4
Vardas9371          Pavarde9371         3         2         7         7         0         10
Vardas9372          Pavarde9372         0         2         4         9         3         6
Vardas9373          Pavarde9373         6         3         1         2         4         10
Vardas9374          Pavarde9374         6         9         4         10        1         1
Vardas9375          Pavarde9375         5         0         7         3         9         1
Vardas9376          Pavarde9376         8         4         6         9         1         4
Vardas9377          Pavarde9377         7         10        0         3         5         0
Vardas9378          Pavarde9378         2         6         10        9         5         10
Vardas9379          Pavarde9379         3         5         5         6         2         3
Vardas9380          Pavarde9380         1         8         4         3         8         7
Vardas9381          Pavarde9381         0         10        10        6         2         7
Vardas9382          Pavarde9382         3         4         4         1         5         6
Vardas9383          Pavarde9383         7         0         7         3         5         9
Vardas9384          Pavarde9384         7         1         8         8         3         5
Vardas9385          Pavarde9385         4         10        1         3         0         0
Vardas9386          Pavarde9386         9         10        4         8         3         10
Vardas9387          Pavarde9387         2         5         7         6         1         9
Vardas9388          Pavarde9388         5         4         9         10        6         9
Vardas9389          Pavarde9389         9         0         0         6         1         0
Vardas9390          Pavarde9390         0         5         3         8         2         0
Vardas9391          Pavarde9391         4         0         5         10        3         4
Vardas9392          Pavarde9392         4         6         3         0         7         1
Vardas9393          Pavarde9393         0         9         6         6         9         4
Vardas9394          Pavarde9394         2         9         5         9         0         9
Vardas9395          Pavarde9395         0         8         0         10        2         6
Vardas9396          Pavarde9396         10        4         9         2         7         7
Vardas9397          Pavarde9397         8         1         7         9         5         2
Vardas9398          Pavarde9398         8         10        2         6         7         2
Vardas9399          Pavarde9399         10        10        6         10        4         0
Vardas9400          Pavarde9400         2         2         10        6         9         1
Vardas9401          Pavarde9401         6         3         0         1         1         9
Vardas9402          Pavarde9402         8         4         6         6         4         0
Vardas9403          Pavarde9403         5         0         3         9         7         4
Vardas9404          Pavarde9404         6         1         10        4         3         1
Vardas9405          Pavarde9405         4         9         10        5         5         9
Vardas9406          Pavarde9406         10        2         5         3         0         8
Vardas9407          Pavarde9407         8         6         4         6         7         10
Vardas9408          Pavarde9408         10        6         0         4         4         1
Vardas9409          Pavarde9409         10        5         5         5         1         9
Vardas9410          Pavarde9410         6         5         9         4         3         1
Vardas9411          Pavarde9411         2         3         4         2         6         0
Vardas9412          Pavarde9412         2         0         6         2         0         9
Vardas9413          Pavarde9413         3         3         0         0         5         9
Vardas9414          Pavarde9414         9         10        5         7         9         3
Vardas9415          Pavarde9415         8         6         10        6         7         10
Vardas9416          Pavarde9416         6         6         0         6         8         0
Vardas9417          Pavarde9417         9         1         9         7         4         3
Vardas9418          Pavarde9418         6         5         5         8         10        9
Vardas9419          Pavarde9419         2         6         8         7         8         2
Vardas9420          Pavarde9420         4         9         5         10        5         0
Vardas9421          Pavarde9421         8         7         6         2         5         8
Vardas9422          Pavarde9422         4         4         0         3         6         8
Vardas9423          Pavarde9423         1         8         8         5         10        8
Vardas9424          Pavarde9424         1         7         1         8         1         2
Vardas9425          Pavarde9425         8         4         5         1         3         5
Vardas9426          Pavarde9426         10        5         3         7         8         2
Vardas9427          Pavarde9427         5         9         5         3         2         1
Vardas9428          Pavarde9428         10        10        1         5         1         9
Vardas9429          Pavarde9429         6         3         5         10        3         5
Vardas9430          Pavarde9430         5         9         9         1         4         3
Vardas9431          Pavarde9431         10        1         2         9         2         0
Vardas9432          Pavarde9432         2         10        7         1         5         5
Vardas9433          Pavarde9433         2         8         10        3         2         6
Vardas9434          Pavarde9434         2         3         8         2         9         4
Vardas9435          Pavarde9435         9         3         5         10        2         0
Vardas9436          Pavarde9436         9         5         2         0         1         1
Vardas9437          Pavarde9437         4         9         0         6         6         2
Vardas9438          Pavarde9438         4         8         5         9         5         0
Vardas9439          Pavarde9439         8         3         1         6         0         2
Vardas9440          Pavarde9440         6         6         5         8         9         7
Vardas9441          Pavarde9441         1         0         9         9         9         5
Vardas9442          Pavarde9442         10        6         6         6         3         1
Vardas9443          Pavarde9443         1         0         3         3         9         3
Vardas9444          Pavarde9444         9         6         10        5         6         8
Vardas9445          Pavarde9445         0         2         0         1         6         8
Vardas9446          Pavarde9446         5         5         9         9         7         9
Vardas9447          Pavarde9447         6         0         8         4         0         2
Vardas9448          Pavarde9448         9         10        8         1         9         0
Vardas9449          Pavarde9449         4         10        5         1         6         1
Vardas9450          Pavarde9450         5         0         8         6         10        7
Vardas9451          Pavarde9451         6         0         8         2         0         0
Vardas9452          Pavarde9452         10        3         2         7         4         7
Vardas9453          Pavarde9453         9         4         9         3         1         10
Vardas9454          Pavarde9454         3         1         10        0         5         7
Vardas9455          Pavarde9455         2         10        4         8         4         10
Vardas9456          Pavarde9456         4         0         1         5         6         0
Vardas9457          Pavarde9457         2         5         10        2         3         5
Vardas9458          Pavarde9458         6         9         4         9         7         5
Vardas9459          Pavarde9459         2         2         4         3         2         10
Vardas9460          Pavarde9460         10        8         1         5         7         3
Vardas9461          Pavarde9461         6         4         0         10        3         8
Vardas9462          Pavarde9462         3         8         3         10        8         5
Vardas9463          Pavarde9463         7         2         8         7         4         3
Vardas9464          Pavarde9464         1         5         8         1         8         6
Vardas9465          Pavarde9465         3         3         7         3         7         0
Vardas9466          Pavarde9466         0         2         5         8         10        3
Vardas9467          Pavarde9467         0         8         7         3         0         8
Vardas9468          Pavarde9468         5         0         1         8         2         4
Vardas9469          Pavarde9469         7         10        5         0         0         6
Vardas9470          Pavarde9470         3         7         8         4         6         0
Vardas9471          Pavarde9471         5         5         9         7         5         1
Vardas9472          Pavarde9472         1         1         7         3         6         5
Vardas9473          Pavarde9473         8         0         5         10        0         6
Vardas9474          Pavarde9474         7         4         1         1         4         3
Vardas9475          Pavarde9475         3         2         8         0         10        10
Vardas9476          Pavarde9476         0         3         6         8         10        6
Vardas9477          Pavarde9477         9         2         0         2         8         8
Vardas9478          Pavarde9478         4         0         1         6         7         6
Vardas9479          Pavarde9479         5         2         8         10        5         7
Vardas9480          Pavarde9480         1         6         1         4         9         2
Vardas9481          Pavarde9481         2         9         6         10        3         4
Vardas9482          Pavarde9482         3         10        6         6         7         6
Vardas9483          Pavarde9483         7         4         10        2         4         9
Vardas9484          Pavarde9484         7         9         4         6         8         8
Vardas9485          Pavarde9485         10        4         7         3         8         6
Vardas9486          Pavarde9486         2         2         3         8         10        7
Vardas9487          Pavarde9487         2         10        5         10        10        6
Vardas9488          Pavarde9488         7         10        9         9         1         9
Vardas9489          Pavarde9489         1         8         0         10        9         4
Vardas9490          Pavarde9490         8         6         0         7         4         9
Vardas9491          Pavarde9491         1         8         1         7         6         2
Vardas9492          Pavarde9492         3         0         2         7         6         4
Vardas9493          Pavarde9493         10        1         10        2         10        4
Vardas9494          Pavarde9494         9         2         10        1         5         2
Vardas9495          Pavarde9495         0         3         3         2         1         8
Vardas9496          Pavarde9496         8         2         5         4         8         8
Vardas9497          Pavarde9497         1         9         2         6         8         5
Vardas9498          Pavarde9498         3         1         6         10        2         6
Vardas9499          Pavarde9499         5         8         3         2         1         6
Vardas9500          Pavarde9500         2         0         1         0         2         2
Vardas9501          Pavarde9501         1         10        7         7         10        10
Vardas9502          Pavarde9502         7         8         2         7         10        8
Vardas9503          Pavarde9503         10        8         7         4         4         9
Vardas9504          Pavarde9504         1         3         10        3         0         0
Vardas9505          Pavarde9505         8         2         5         9         3         2
Vardas9506          Pavarde9506         10        3         4         4         6         8
Vardas9507          Pavarde9507         4         9         4         5         0         7
Vardas9508          Pavarde9508         8         4         0         0         4         4
Vardas9509          Pavarde9509         8         0         2         9         4         2
Vardas9510          Pavarde9510         2         7         6         5         7         1
Vardas9511          Pavarde9511         3         1         9         8         5         10
Vardas9512          Pavarde9512         8         7         5         4         9         1
Vardas9513          Pavarde9513         3         7         7         2         8         4
Vardas9514          Pavarde9514         3         3         9         6         2         9
Vardas9515          Pavarde9515         9         4         6         5         8         3
Vardas9516          Pavarde9516         4         10        1         7         1         10
Vardas9517          Pavarde9517         9         1         4         10        7         8
Vardas9518          Pavarde9518         5         4         3         9         2         2
Vardas9519          Pavarde9519         4         0         7         7         4         8
Vardas9520          Pavarde9520         5         5         1         6         4         1
Vardas9521          Pavarde9521         3         9         8         5         4         0
Vardas9522          Pavarde9522         9         9         1         10        0         1
Vardas9523          Pavarde9523         10        8         9         5         6         6
Vardas9524          Pavarde9524         0         4         5         7         2         2
Vardas9525          Pavarde9525         2         9         9         0         9         3
Vardas9526          Pavarde9526         8         7         3         0         10        8
Vardas9527          Pavarde9527         1         9         7         8         1         1
Vardas9528          Pavarde9528         7         0         3         3         3         4
Vardas9529          Pavarde9529         5         1         10        6         7         6
Vardas9530          Pavarde9530         7         2         7         4         2         3
Vardas9531          Pavarde9531         6         7         3         9         7         1
Vardas9532          Pavarde9532         3         5         4         3         4         3
Vardas9533          Pavarde9533         3         9         2         8         7         2
Vardas9534          Pavarde9534         2         10        6         4         5         9
Vardas9535          Pavarde9535         8         3         4         4         6         4
Vardas9536          Pavarde9536         10        3         8         7         4         7
Vardas9537          Pavarde9537         6         10        7         3         10        7
Vardas9538          Pavarde9538         0         6         6         2         5         5
Vardas9539          Pavarde9539         7         7         2         5         1         1
Vardas9540          Pavarde9540         4         0         5         5         0         7
Vardas9541          Pavarde9541         3         10        7         5         2         3
Vardas9542          Pavarde9542         1         3         4         6         7         2
Vardas9543          Pavarde9543         1         10        4         2         10        5
Vardas9544          Pavarde9544         3         1         5         7         0         10
Vardas9545          Pavarde9545         10        9         3         7         9         0
Vardas9546          Pavarde9546         2         2         2         10        7         9
Vardas9547          Pavarde9547         8         4         6         3         8         6
Vardas9548          Pavarde9548         9         8         3         0         10        6
Vardas9549          Pavarde9549         7         4         8         10        4         5
Vardas9550          Pavarde9550         6         2         4         10        10        10
Vardas9551          Pavarde9551         5         3         10        10        9         3
Vardas9552          Pavarde9552         5         2         8         1         10        2
Vardas9553          Pavarde9553         4         0         7         10        9         4
Vardas9554          Pavarde9554         9         7         7         1         1         2
Vardas9555          Pavarde9555         7         3         0         10        9         9
Vardas9556          Pavarde9556         6         2         5         9         9         4
Vardas9557          Pavarde9557         10        3         0         1         7         5
Vardas9558          Pavarde9558         8         3         5         10        9         0
Vardas9559          Pavarde9559         10        5         1         0         4         6
Vardas9560          Pavarde9560         5         7         6         6         8         0
Vardas9561          Pavarde9561         7         10        5         2         2         6
Vardas9562          Pavarde9562         0         5         5         0         8         8
Vardas9563          Pavarde9563         8         5         10        7         8         9
Vardas9564          Pavarde9564         7         8         1         10        8         7
Vardas9565          Pavarde9565         7         3         0         9         4         2
Vardas9566          Pavarde9566         5         4         7         0         10        3
Vardas9567          Pavarde9567         2         0         5         9         10        1
Vardas9568          Pavarde9568         8         2         6         10        7         2
Vardas9569          Pavarde9569         4         9         2         9         7         2
Vardas9570          Pavarde9570         3         9         5         1         0         10
Vardas9571          Pavarde9571         6         0         4         3         3         8
Vardas9572          Pavarde9572         6         10        3         1         0         1
Vardas9573          Pavarde9573         3         5         3         6         7         0
Vardas9574          Pavarde9574         1         0         5         10        8         0
Vardas9575          Pavarde9575         5         10        8         10        7         8
Vardas9576          Pavarde9576         9         9         7         10        9         9
Vardas9577          Pavarde9577         2         10        8         6         3         5
Vardas9578          Pavarde9578         1         2         10        0         9         4
Vardas9579          Pavarde9579         8         4         10        1         7         3
Vardas9580          Pavarde9580         8         5         2         4         6         0
Vardas9581          Pavarde9581         2         9         6         5         2         3
Vardas9582          Pavarde9582         3         8         9         5         6         3
Vardas9583          Pavarde9583         8         5         2         7         2         4
Vardas9584          Pavarde9584         3         2         8         5         1         3
Vardas9585          Pavarde9585         7         5         9         9         1         1
Vardas9586          Pavarde9586         4         5         6         4         10        6
Vardas9587          Pavarde9587         5         6         1         6         2         10
Vardas9588          Pavarde9588         7         10        0         3         4         6
Vardas9589          Pavarde9589         7         8         8         10        3         4
Vardas9590          Pavarde9590         2         6         1         7         8         3
Vardas9591          Pavarde9591         8         7         3         2         6         10
Vardas9592          Pavarde9592         3         8         3         6         3         2
Vardas9593          Pavarde9593         4         10        10        7         9         5
Vardas9594          Pavarde9594         10        9         9         4         10        10
Vardas9595          Pavarde9595         7         5         7         7         10        6
Vardas9596          Pavarde9596         3         0         10        7         3         4
Vardas9597          Pavarde9597         8         8         9         5         7         6
Vardas9598          Pavarde9598         3         2         3         10        5         3
Vardas9599          Pavarde9599         7         4         9         2         7         9
Vardas9600          Pavarde9600         0         5         0         7         5         3
Vardas9601          Pavarde9601         4         7         8         9         5         0
Vardas9602          Pavarde9602         5         9         1         8         6         3
Vardas9603          Pavarde9603         7         4         5         10        10        8
Vardas9604          Pavarde9604         8         5         10        9         10        4
Vardas9605          Pavarde9605         9         0         0         3         6         4
Vardas9606          Pavarde9606         2         5         1         1         3         10
Vardas9607          Pavarde9607         9         0         10        3         4         7
Vardas9608          Pavarde9608         10        2         2         9         1         9
Vardas9609          Pavarde9609         2         9         8         3         8         4
Vardas9610          Pavarde9610         1         10        5         5         3         4
Vardas9611          Pavarde9611         8         8         5         10        2         5
Vardas9612          Pavarde9612         1         10        1         5         3         2
Vardas9613          Pavarde9613         5         1         7         3         6         4
Vardas9614          Pavarde9614         0         9         4         4         10        3
Vardas9615          Pavarde9615         2         7         3         2         6         7
Vardas9616          Pavarde9616         3         5         8         0         7         4
Vardas9617          Pavarde9617         6         1         9         1         2         3
Vardas9618          Pavarde9618         7         4         8         1         5         6
Vardas9619          Pavarde9619         1         8         10        0         8         6
Vardas9620          Pavarde9620         5         3         1         5         7         4
Vardas9621          Pavarde9621         6         6         10        10        7         5
Vardas9622          Pavarde9622         7         8         6         10        5         5
Vardas9623          Pavarde9623         5         0         4         1         4         2
Vardas9624          Pavarde9624         6         6         4         8         7         6
Vardas9625          Pavarde9625         2         1         9         3         1         6
Vardas9626          Pavarde9626         1         4         1         5         3         3
Vardas9627          Pavarde9627         4         2         9         9         3         10
Vardas9628          Pavarde9628         8         10        5         0         0         2
Vardas9629          Pavarde9629         1         1         6         8         8         5
Vardas9630          Pavarde9630         9         10        5         7         7         8
Vardas9631          Pavarde9631         8         0         3         0         3         7
Vardas9632          Pavarde9632         8         0         7         3         1         8
Vardas9633          Pavarde9633         3         1         4         0         3         5
Vardas9634          Pavarde9634         2         3         5         8         9         2
Vardas9635          Pavarde9635         9         1         6         8         10        3
Vardas9636          Pavarde9636         6         0         0         5         1         2
Vardas9637          Pavarde9637         5         10        10        10        6         6
Vardas9638          Pavarde9638         8         3         9         7         9         4
Vardas9639          Pavarde9639         5         3         10        3         6         1
Vardas9640          Pavarde9640         6         8         9         2         9         7
Vardas9641          Pavarde9641         1         6         6         6         8         4
Vardas9642          Pavarde9642         2         10        6         2         9         4
Vardas9643          Pavarde9643         0         5         4         0         2         0
Vardas9644          Pavarde9644         10        10        2         3         2         9
Vardas9645          Pavarde9645         4         7         10        5         6         4
Vardas9646          Pavarde9646         9         7         3         6         9         0
Vardas9647          Pavarde9647         3         8         1         0         10        2
Vardas9648          Pavarde9648         8         1         2         4         10        9
Vardas9649          Pavarde9649         3         10        7         5         6         6
Vardas9650          Pavarde9650         8         5         4         10        0         5
Vardas9651          Pavarde9651         0         7         4         1         10        0
Vardas9652          Pavarde9652         8         4         6         9         1         7
